taskName,stdTaskCd,riskCate1Cd,riskCate1Name,riskCate2Cd,riskCate2Name,riskFactor,riskRelatedLaw,stdRiskFactorSeq
"방수면처리, 방수 및 보호몰탈 등 시공",T01227,1,기계적 요인,6,추락위험 부분(개구부 등),리어카로 운반중 탑승구에 방호조치 미설치로 인한 떨어짐 위험,,8119
"방수면처리, 방수 및 보호몰탈 등 시공",T01227,1,기계적 요인,6,추락위험 부분(개구부 등),방수 작업중 개구부 미확인으로 인한 떨어짐 위험,안전보건규칙 제43조 [개구부 등의 방호 조치],8120
"방수면처리, 방수 및 보호몰탈 등 시공",T01227,1,기계적 요인,6,추락위험 부분(개구부 등),방수 작업중 이동식비계에 작업발판 및 난간 설치 불량에 의한 떨어짐 위험,안전보건규칙 제68조 [이동식비계],8121
"방수면처리, 방수 및 보호몰탈 등 시공",T01227,1,기계적 요인,6,추락위험 부분(개구부 등),방수 작업중 흔들리는 사다리로 인한 떨어짐 위험,,8122
"방수면처리, 방수 및 보호몰탈 등 시공",T01227,1,기계적 요인,6,추락위험 부분(개구부 등),작업장 주변부에 안전난간대 등 방호조치 미실시로 작업중 떨어짐 위험,안전보건규칙 제43조 [개구부 등의 방호 조치],8123
"방수면처리, 방수 및 보호몰탈 등 시공",T01227,1,기계적 요인,6,추락위험 부분(개구부 등),작업장 주변부에 안전난간대 등 방호조치 미실시로 작업중 떨어짐 위험,안전보건규칙 제44조 [안전대의 부착설비 등],8124
"방수면처리, 방수 및 보호몰탈 등 시공",T01227,3,화학(물질)적 요인,1,가스,토취 등 화기 사용시 보호구 미착용으로 인한 근로자 화상 위험,안전보건규칙 제32조 [보호구의 지급 등],8125
"방수면처리, 방수 및 보호몰탈 등 시공",T01227,3,화학(물질)적 요인,5,고체(분진),보안경 미착용하고 망치를 사용한 바탕면 처리시 비산물에 의한 안구 손상 위험,안전보건규칙 제32조 [보호구의 지급 등],8126
"방수면처리, 방수 및 보호몰탈 등 시공",T01227,3,화학(물질)적 요인,8,화재 / 폭발 위험,"인화성, 가연성 자재 주변에서 화기 사용중 화재 위험",안전보건규칙 제231조 [인화성 액체 등을 수시로 취급하는 장소],8127
"방수면처리, 방수 및 보호몰탈 등 시공",T01227,3,화학(물질)적 요인,8,화재 / 폭발 위험,"인화성, 가연성 자재 주변에서 화기 사용중 화재 위험",안전보건규칙 제239조 [위험물 등이 있는 장소에서 화기 등의 사용 금지],8128
"방수면처리, 방수 및 보호몰탈 등 시공",T01227,3,화학(물질)적 요인,8,화재 / 폭발 위험,"인화성, 가연성 자재 주변에서 화기 사용중 화재 위험",안전보건규칙 제243조 [소화설비],8129
"방수면처리, 방수 및 보호몰탈 등 시공",T01227,5,작업특성 요인,6,질식위험·산소결핍,지하 밀폐공간에서 방수 작업중 유독가스 또는 산소 부족으로 의한 질식 위험,안전보건규칙 제450조 [호흡용 보호구의 지급 등],8130
"방수면처리, 방수 및 보호몰탈 등 시공",T01227,6,작업환경 요인,6,조직 안전문화,개인보호구 미착용하고 작업중 부딪힘 위험,안전보건규칙 제32조 [보호구의 지급 등],8131
"자재반입, 운반",T01228,1,기계적 요인,1,"협착위험 부분(감김,끼임)",석재 등 중량물 운반시 중량물에 끼임 위험,안전보건규칙 제385조 [중량물 취급],8132
"자재반입, 운반",T01228,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",외부비계 및 발판상에 석재 등 과적재로 비계 무너짐 위험,안전보건규칙 제56조 [작업발판의 구조],8133
"자재반입, 운반",T01228,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",원치 이용하여 자재 운반중 석재가 인양로프에서 탈락하여 맞음 위험,,8134
"자재반입, 운반",T01228,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",자재 인양중 인양로프 파손에 의한 자재 맞음 위험,안전보건규칙 제163조 [와이어로프 등 달기구의 안전계수],8135
"자재반입, 운반",T01228,1,기계적 요인,4,충돌위험 부분,석재 인력 소운반중 중량물에 의한 신체 균형상실로 부딪힘 위험,,8136
"자재반입, 운반",T01228,1,기계적 요인,4,충돌위험 부분,"자재반입, 운반, 하역시 신호 및 적재 방법을 미확인하여 부딪힘 위험",안전보건규칙 제40조 [신호],8137
"자재반입, 운반",T01228,1,기계적 요인,4,충돌위험 부분,"지게차 등으로 자재반입, 운반 하역시 장비에 부딪힘 위험",안전보건규칙 제171조 [전도 등의 방지],8138
"자재반입, 운반",T01228,1,기계적 요인,6,추락위험 부분(개구부 등),비계상에서 자재 인양중 작업발판의 미설치로 인한 떨어짐 위험,안전보건규칙 제9조 [작업발판 등],8139
"자재반입, 운반",T01228,1,기계적 요인,6,추락위험 부분(개구부 등),안전모 등 개인보호구 미착용하고 작업중 부딪히거나 떨어짐 위험,안전보건규칙 제32조 [보호구의 지급 등],8140
"자재반입, 운반",T01228,1,기계적 요인,6,추락위험 부분(개구부 등),"이동식 비계상에서 작업시 작업발판 및 안전난간, 승강시설 미설치로 떨어짐 위험",안전보건규칙 제68조 [이동식비계],8141
"자재반입, 운반",T01228,5,작업특성 요인,7,중량물 취급작업,인력 운반시 운반물 무게의 과다로 요통 발생,안전보건규칙 제385조 [중량물 취급],8142
석재 및 타일붙임,T01229,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",외벽 돌 붙이기 작업시 작업장소 하부 접근금지 미조치 및 비계 작업발판 단부에 발끝막이판 미설치로 인한 맞음 위험,안전보건규칙 제56조 [작업발판의 구조],8143
석재 및 타일붙임,T01229,1,기계적 요인,6,추락위험 부분(개구부 등),곤도라 사용 작업중 곤도라를 하강 시키다가 곤도라가 한쪽으로 기울어지면서 근로자 떨어짐 위험,안전보건규칙 제134조 [방호장치의 조정],8144
석재 및 타일붙임,T01229,1,기계적 요인,6,추락위험 부분(개구부 등),곤도라 사용 작업중 곤도라를 하강 시키다가 곤도라가 한쪽으로 기울어지면서 근로자 떨어짐 위험,안전보건규칙 제135조 [과부하의 제한 등],8145
석재 및 타일붙임,T01229,1,기계적 요인,6,추락위험 부분(개구부 등),"비계 작업발판 위를 이동중, 작업발판 파단에 의한 떨어짐 위험",안전보건규칙 제56조 [작업발판의 구조],8146
석재 및 타일붙임,T01229,1,기계적 요인,6,추락위험 부분(개구부 등),비계의 작업발판상에서 작업중 발판과 안전난간 사이로 떨어짐 위험,안전보건규칙 제56조 [작업발판의 구조],8147
석재 및 타일붙임,T01229,1,기계적 요인,6,추락위험 부분(개구부 등),"외부비계 및 작업발판 설치 불량으로 석재, 타일 붙임 작업중 떨어짐 위험",안전보건규칙 제56조 [작업발판의 구조],8148
석재 및 타일붙임,T01229,2,전기적 요인,1,감전(안전전압초과),석재 및 타일 절단용 전동공구 사용시 감전 위험,안전보건규칙 제302조 [전기 기계ㆍ기구의 접지],8149
석재 및 타일붙임,T01229,2,전기적 요인,1,감전(안전전압초과),석재 및 타일 절단용 전동공구 사용시 감전 위험,안전보건규칙 제304조 [누전차단기에 의한 감전방지],8150
석재 및 타일붙임,T01229,6,작업환경 요인,6,조직 안전문화,근로자가 안전모 등 개인보호구 미착용에 의한 떨어짐 위험,안전보건규칙 제32조 [보호구의 지급 등],8151
면처리,T01231,1,기계적 요인,6,추락위험 부분(개구부 등),비계 작업발판 상에서 작업시 작업발판의 설치 불량으로 인한 떨어짐 위험,안전보건규칙 제42조 [추락의 방지],8158
면처리,T01231,1,기계적 요인,6,추락위험 부분(개구부 등),비계 작업발판 상에서 작업시 작업발판의 설치 불량으로 인한 떨어짐 위험,안전보건규칙 제44조 [안전대의 부착설비 등],8159
면처리,T01231,3,화학(물질)적 요인,5,고체(분진),면처리중 콘크리트 파편이 비산하여 안구 손상 위험,안전보건규칙 제451조 [보호복 등의 비치 등],8160
면처리,T01231,3,화학(물질)적 요인,5,고체(분진),면처리중 콘크리트 파편이 비산하여 안구 손상 위험,안전보건규칙 제90조 [날아오는 가공물 등에 의한 위험의 방지],8161
면처리,T01231,5,작업특성 요인,4,근로자 실수(휴먼에러),달비계 사용시 상부 로프 고정미비 또는 수직용 안전 벨트 미착용으로 떨어짐 위험,안전보건규칙 제44조 [안전대의 부착설비 등],8162
면처리,T01231,5,작업특성 요인,4,근로자 실수(휴먼에러),달비계 사용시 상부 로프를 견고하게 미고정으로 인한 떨어짐 위험,안전보건규칙 제44조 [안전대의 부착설비 등],8163
면처리,T01231,5,작업특성 요인,4,근로자 실수(휴먼에러),달비계에 탑승하여 면처리 작업시 안전대를 수직구명줄에 미체결하여 작업중 떨어짐 위험,안전보건규칙 제44조 [안전대의 부착설비 등],8164
면처리,T01231,5,작업특성 요인,10,작업(조작)도구,옥상모서리 부분에 로프보호대 미설치로 로프 파단하여 떨어짐 위험,안전보건규칙 제44조 [안전대의 부착설비 등],8165
면처리,T01231,5,작업특성 요인,10,작업(조작)도구,외벽 섬유로프 파단 및 풀리면서 떨어짐 위험,안전보건규칙 제44조 [안전대의 부착설비 등],8166
실내 도장,T01232,1,기계적 요인,1,"협착위험 부분(감김,끼임)",에어콤프레셔 구동부 안전 덮개 미설치로 인한 신체 일부 끼임 위험,안전보건규칙 제87조 [원동기ㆍ회전축 등의 위험 방지],8167
실내 도장,T01232,2,전기적 요인,1,감전(안전전압초과),배합 작업용 전동공구 누전차단기 미연결 또는 전선 피복손상 방치로 인한 감전 위험,안전보건규칙 제304조 [누전차단기에 의한 감전방지],8168
실내 도장,T01232,3,화학(물질)적 요인,1,가스,도장 작업중 유독가스에 질식 위험,안전보건규칙 제442조 [명칭 등의 게시],8169
실내 도장,T01232,3,화학(물질)적 요인,1,가스,도장 작업중 유독가스에 질식 위험,안전보건규칙 제449조 [유해성 등의 주지],8170
실내 도장,T01232,3,화학(물질)적 요인,4,액체 · 미스트,환기 불량 및 호흡용 보호구 미착용으로 인한 질식 위험,안전보건규칙 제450조 [호흡용 보호구의 지급 등],8171
실내 도장,T01232,3,화학(물질)적 요인,8,화재 / 폭발 위험,용접작업 부근에서 도장 작업중 화재/ 유기용제 관리소홀로 화재 위험,안전보건규칙 제225조 [위험물질 등의 제조 등 작업 시의 조치],8172
실내 도장,T01232,3,화학(물질)적 요인,8,화재 / 폭발 위험,용접작업 부근에서 도장 작업중 화재/ 유기용제 관리소홀로 화재 위험,안전보건규칙 제239조 [위험물 등이 있는 장소에서 화기 등의 사용 금지],8173
실내 도장,T01232,5,작업특성 요인,6,질식위험·산소결핍,밀폐공간 작업시 환기시설을 미설치로 인한 질식 위험,안전보건규칙 제620조 [환기 등],8174
실내 도장,T01232,6,작업환경 요인,2,조명,지하공간 작업시 조명설비 불량으로 이동중 넘어짐 위험,안전보건규칙 제8조 [조도],8175
실내 도장,T01232,6,작업환경 요인,3,공간 및 이동통로,고소 작업시 작업발판 설치 불량 또는 계단실 작업시 말비계 설치 불량으로 인한 떨어짐 위험,안전보건규칙 제3조 [전도의 방지],8176
실내 도장,T01232,6,작업환경 요인,3,공간 및 이동통로,고소 작업시 작업발판 설치 불량 또는 계단실 작업시 말비계 설치 불량으로 인한 떨어짐 위험,안전보건규칙 제42조 [추락의 방지],8177
실내 도장,T01232,6,작업환경 요인,3,공간 및 이동통로,고소 작업시 작업발판 설치 불량 또는 계단실 작업시 말비계 설치 불량으로 인한 떨어짐 위험,안전보건규칙 제43조 [개구부 등의 방호 조치],8178
실외 도장,T01233,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분","도장 작업중 달비계 로프를 묶은 난간 기둥의 파손, 탈락으로 인한 떨어짐 위험",안전보건규칙 제44조 [안전대의 부착설비 등],8179
실외 도장,T01233,1,기계적 요인,6,추락위험 부분(개구부 등),고소 작업차의 탑승 설비에 안전난간 미설치로 인한 떨어짐 위험,안전보건규칙 제13조 [안전난간의 구조 및 설치요건],8180
실외 도장,T01233,1,기계적 요인,6,추락위험 부분(개구부 등),고소작업차 또는 전용탑승 설비의 고장으로 인한 근로자 떨어짐 위험,안전보건규칙 제152조 [무인작동의 제한],8182
실외 도장,T01233,1,기계적 요인,6,추락위험 부분(개구부 등),고소작업차 또는 전용탑승 설비의 고장으로 인한 근로자 떨어짐 위험,안전보건규칙 제151조 [권과 방지 등],8181
실외 도장,T01233,1,기계적 요인,6,추락위험 부분(개구부 등),고소작업차 또는 전용탑승 설비의 고장으로 인한 근로자 떨어짐 위험,안전보건규칙 제154조 [붕괴 등의 방지],8183
실외 도장,T01233,1,기계적 요인,6,추락위험 부분(개구부 등),구조물과 접속부에 달비계 지지로프 마모로 로프가 끊어져 떨어짐 위험,안전보건규칙 제44조 [안전대의 부착설비 등],8184
실외 도장,T01233,1,기계적 요인,6,추락위험 부분(개구부 등),달비계 지지로프에 결함으로 끊어져 떨어짐 위험,안전보건규칙 제44조 [안전대의 부착설비 등],8185
실외 도장,T01233,1,기계적 요인,6,추락위험 부분(개구부 등),외벽 도장 작업중 달비계 로프가 풀리면서 떨어짐 위험,안전보건규칙 제44조 [안전대의 부착설비 등],8186
실외 도장,T01233,5,작업특성 요인,4,근로자 실수(휴먼에러),달비계로 도장 작업중 수직구명줄에 안전대 미체결하고 작업중 떨어짐 위험,안전보건규칙 제42조 [추락의 방지],8187
